date,day_of_week,month,quarter,year,week_of_year,revenue,transactions,units,trend,seasonal_component,residual,seasonal_index
2013-08-27,Tuesday,8,3,2013,35,13966.48,421.0,3986.0,14754.166712328766,3003.7424136884215,-3791.429126017188,1.203586042658611
2013-08-28,Wednesday,8,3,2013,35,17659.77,713.0,6541.0,14738.938273972602,1218.3333644838203,1702.4983615435776,1.0826608634785633
2013-08-29,Thursday,8,3,2013,35,15153.06,618.0,5292.0,14756.48194520548,1911.0571241510738,-1514.4790693565542,1.1295062828150577
2013-08-30,Friday,8,3,2013,35,17560.69,609.0,5789.0,14741.587150684933,2100.6824606546875,718.4203886603786,1.1425004267981473
2013-08-31,Saturday,8,3,2013,35,17911.27,775.0,6489.0,14756.104,1648.2864817987895,1506.8795182012116,1.1117020103544126
2013-09-01,Sunday,9,3,2013,35,0.0,0.0,0.0,14700.934602739726,-12558.409041579207,-2142.525561160519,0.1457407722064983
2013-09-02,Monday,9,3,2013,36,23462.01,663.0,6186.0,14731.854794520548,2695.439957317048,6034.715248162402,1.1829667747145869
2013-09-03,Tuesday,9,3,2013,36,18198.05,653.0,6029.0,14736.689917808217,3000.184382253625,461.1756999381578,1.203586042658611
2013-09-04,Wednesday,9,3,2013,36,18804.02,609.0,5445.0,14685.488301369864,1213.9151435955723,2904.6165550345645,1.0826608634785633
2013-09-05,Thursday,9,3,2013,36,9345.73,367.0,3337.0,14678.53597260274,1900.9626309788887,-7233.76860358163,1.1295062828150577
2013-09-06,Friday,9,3,2013,36,15142.68,521.0,4618.0,14677.683479452056,2091.5761602300345,-1626.5796396820906,1.1425004267981473
2013-09-07,Saturday,9,3,2013,36,20742.51,746.0,6761.0,14717.416273972602,1643.9649850254884,4381.128741001909,1.1117020103544126
2013-09-08,Sunday,9,3,2013,36,0.0,0.0,0.0,14681.997232876713,-12542.23161862359,-2139.765614253123,0.1457407722064983
2013-09-09,Monday,9,3,2013,37,7195.72,271.0,2304.0,14725.430986301371,2694.2646138458,-10223.97560014717,1.1829667747145869
2013-09-10,Tuesday,9,3,2013,37,15801.56,504.0,4977.0,14751.42205479452,3003.183639722571,-1953.0456945170922,1.203586042658611
2013-09-11,Wednesday,9,3,2013,37,10254.19,373.0,3373.0,14743.655643835615,1218.7233063500446,-5708.1889501856585,1.0826608634785633
2013-09-12,Thursday,9,3,2013,37,20551.16,622.0,5510.0,14754.62098630137,1910.816118280931,3885.722895417699,1.1295062828150577
2013-09-13,Friday,9,3,2013,37,10633.68,399.0,3494.0,14770.186684931507,2104.757906491053,-6241.2645914225595,1.1425004267981473
2013-09-14,Saturday,9,3,2013,37,21723.23,805.0,7517.0,14751.01208219178,1647.717704343052,5324.500213465167,1.1117020103544126
2013-09-15,Sunday,9,3,2013,37,0.0,0.0,0.0,14718.380383561644,-12573.312260832394,-2145.06812272925,0.1457407722064983
2013-09-16,Monday,9,3,2013,38,24583.64,722.0,6735.0,14755.62016438356,2699.7882303907822,7128.231605225657,1.1829667747145869
2013-09-17,Tuesday,9,3,2013,38,13782.94,506.0,4552.0,14752.703342465753,3003.4444920090646,-3973.207834474817,1.203586042658611
2013-09-18,Wednesday,9,3,2013,38,14706.35,436.0,4374.0,14761.75501369863,1220.2194158913394,-1275.6244295899692,1.0826608634785633
2013-09-19,Thursday,9,3,2013,38,17312.96,607.0,5410.0,14769.217698630137,1912.7064842359503,631.0358171339124,1.1295062828150577
2013-09-20,Friday,9,3,2013,38,18154.55,653.0,5735.0,14774.771890410959,2105.411300228832,1274.3668093602087,1.1425004267981473
2013-09-21,Saturday,9,3,2013,38,13017.82,497.0,4460.0,14735.409287671231,1645.97484082796,-3363.5641284991916,1.1117020103544126
2013-09-22,Sunday,9,3,2013,38,0.0,0.0,0.0,14719.956383561645,-12574.658573375396,-2145.297810186248,0.1457407722064983
2013-09-23,Monday,9,3,2013,39,15516.53,642.0,5927.0,14751.993013698631,2699.124582328557,-1934.5875960271878,1.1829667747145869
2013-09-24,Tuesday,9,3,2013,39,14970.31,516.0,5106.0,14710.906027397261,2994.935142040515,-2735.5311694377765,1.203586042658611
2013-09-25,Wednesday,9,3,2013,39,16823.61,622.0,4954.0,14725.46997260274,1217.220063062998,880.9199643342633,1.0826608634785633
2013-09-26,Thursday,9,3,2013,39,15289.76,526.0,5024.0,14738.948383561641,1908.7864177580716,-1357.9748013197125,1.1295062828150577
2013-09-27,Friday,9,3,2013,39,13512.16,471.0,4056.0,14723.312082191782,2098.0782555946485,-3309.2303377864305,1.1425004267981473
2013-09-28,Saturday,9,3,2013,39,10465.92,401.0,3752.0,14702.748027397258,1642.3265123946483,-5879.154539791906,1.1117020103544126
2013-09-29,Sunday,9,3,2013,39,0.0,0.0,0.0,14635.834054794519,-12502.796297762601,-2133.037757031918,0.1457407722064983
2013-09-30,Monday,9,3,2013,40,18631.95,750.0,6761.0,14742.36315068493,2697.362637351997,1192.2242119630732,1.1829667747145869
2013-10-01,Tuesday,10,4,2013,40,17584.53,744.0,6348.0,14727.804684931507,2998.3754728541553,-141.6501577856634,1.203586042658611
2013-10-02,Wednesday,10,4,2013,40,18788.71,717.0,6128.0,14723.951095890412,1217.0945114024394,2847.6643927071477,1.0826608634785633
2013-10-03,Thursday,10,4,2013,40,13280.5,552.0,4781.0,14708.94706849315,1904.901058963988,-3333.3481274571373,1.1295062828150577
2013-10-04,Friday,10,4,2013,40,14501.24,568.0,5269.0,14695.352547945206,2094.0940100314338,-2288.2065579766395,1.1425004267981473
2013-10-05,Saturday,10,4,2013,40,21099.87,628.0,5831.0,14712.751342465754,1643.443902798008,4743.674754736237,1.1117020103544126
2013-10-06,Sunday,10,4,2013,40,0.0,0.0,0.0,14642.357780821918,-12508.369250921103,-2133.9885299008147,0.1457407722064983
2013-10-07,Monday,10,4,2013,41,11623.61,458.0,4187.0,14696.712630136984,2689.0101088432975,-5762.112738980281,1.1829667747145869
2013-10-08,Tuesday,10,4,2013,41,16364.64,510.0,5118.0,14687.717506849314,2990.214282907051,-1313.2917897563657,1.203586042658611
2013-10-09,Wednesday,10,4,2013,41,20892.79,876.0,7541.0,14663.333232876712,1212.0837865035016,5017.372980619787,1.0826608634785633
2013-10-10,Thursday,10,4,2013,41,10080.01,379.0,3306.0,14662.139150684932,1898.839139522333,-6480.968290207265,1.1295062828150577
2013-10-11,Friday,10,4,2013,41,8802.36,392.0,3409.0,14663.276410958906,2089.5231468208503,-7950.439557779756,1.1425004267981473
2013-10-12,Saturday,10,4,2013,41,26688.58,1047.0,9357.0,14667.879835616437,1638.4316652753075,10382.268499108257,1.1117020103544126
2013-10-13,Sunday,10,4,2013,41,0.0,0.0,0.0,14635.598547945205,-12502.595113863366,-2133.0034340818383,0.1457407722064983
2013-10-14,Monday,10,4,2013,42,20918.97,711.0,6478.0,14681.258547945206,2686.1825252684935,3551.5289267863013,1.1829667747145869
2013-10-15,Tuesday,10,4,2013,42,27074.98,786.0,6967.0,14650.50909589041,2982.639169766312,9441.83173434328,1.203586042658611
2013-10-16,Wednesday,10,4,2013,42,28342.36,962.0,8710.0,14666.648630136986,1212.3578401038105,12463.353529759204,1.0826608634785633
2013-10-17,Thursday,10,4,2013,42,11636.66,432.0,3876.0,14684.869452054794,1901.7828563600099,-4949.992308414804,1.1295062828150577
2013-10-18,Friday,10,4,2013,42,18377.75,598.0,5682.0,14677.436876712329,2091.5410192343734,1608.7721040532979,1.1425004267981473
2013-10-19,Saturday,10,4,2013,42,12203.47,462.0,4151.0,14654.643315068495,1636.9531193200048,-4088.1264343885005,1.1117020103544126
2013-10-20,Sunday,10,4,2013,42,0.0,0.0,0.0,14613.42389041096,-12483.652208041576,-2129.7716823693845,0.1457407722064983
2013-10-21,Monday,10,4,2013,43,10114.52,377.0,3337.0,14663.392109589042,2682.913560666829,-7231.785670255871,1.1829667747145869
2013-10-22,Tuesday,10,4,2013,43,13311.64,476.0,3963.0,14692.974657534247,2991.2845654106563,-4372.619222944904,1.203586042658611
2013-10-23,Wednesday,10,4,2013,43,21776.55,799.0,7603.0,14715.61002739726,1216.4050314784618,5844.534941124277,1.0826608634785633
2013-10-24,Thursday,10,4,2013,43,19028.14,714.0,5839.0,14711.348465753426,1905.2120549967287,2411.5794792498446,1.1295062828150577
2013-10-25,Friday,10,4,2013,43,21298.64,722.0,6762.0,14701.060849315068,2094.907445412932,4502.671705272,1.1425004267981473
2013-10-26,Saturday,10,4,2013,43,23214.15,804.0,7033.0,14697.523013698628,1641.7428678603821,6874.884118440991,1.1117020103544126
2013-10-27,Sunday,10,4,2013,43,0.0,0.0,0.0,14629.274410958904,-12497.192661484987,-2132.0817494739167,0.1457407722064983
2013-10-28,Monday,10,4,2013,44,21049.6,782.0,7114.0,14676.26287671233,2685.2684834154797,3688.068639872189,1.1829667747145869
2013-10-29,Tuesday,10,4,2013,44,16619.22,554.0,4949.0,14676.868520547947,2988.005580719098,-1045.6541012670436,1.203586042658611
2013-10-30,Wednesday,10,4,2013,44,22746.43,745.0,6941.0,14652.82205479452,1211.2149234470508,6882.393021758429,1.0826608634785633
2013-10-31,Thursday,10,4,2013,44,14121.47,549.0,4775.0,14648.903287671232,1897.1250121035794,-2424.5582997748115,1.1295062828150577
2013-11-01,Friday,11,4,2013,44,15571.89,530.0,5000.0,14654.692246575341,2088.2998997324867,-1171.1021463078287,1.1425004267981473
2013-11-02,Saturday,11,4,2013,44,15923.86,667.0,5836.0,14654.771178082194,1636.967401875685,-367.8785799578782,1.1117020103544126
2013-11-03,Sunday,11,4,2013,44,0.0,0.0,0.0,14580.978328767125,-12455.935287606388,-2125.0430411607376,0.1457407722064983
2013-11-04,Monday,11,4,2013,45,23017.0,819.0,7529.0,14633.008164383562,2677.354308209478,5706.63752740696,1.1829667747145869
2013-11-05,Tuesday,11,4,2013,45,17414.16,690.0,5997.0,14601.89405479452,2972.741825935914,-160.4758807304347,1.203586042658611
2013-11-06,Wednesday,11,4,2013,45,18394.21,742.0,6645.0,14610.874136986302,1207.7474723398957,2575.5883906738018,1.0826608634785633
2013-11-07,Thursday,11,4,2013,45,17739.77,693.0,6579.0,14593.010712328765,1889.886572434016,1256.8727152372192,1.1295062828150577
2013-11-08,Friday,11,4,2013,45,19374.15,642.0,6042.0,14603.080410958906,2080.945191129309,2690.124397911786,1.1425004267981473
2013-11-09,Saturday,11,4,2013,45,13298.21,563.0,4922.0,14580.511506849316,1628.6724473107147,-2910.9739541600316,1.1117020103544126
2013-11-10,Sunday,11,4,2013,45,0.0,0.0,0.0,14547.455369863013,-12427.297990619607,-2120.1573792434065,0.1457407722064983
2013-11-11,Monday,11,4,2013,46,14365.72,542.0,5050.0,14604.692684931508,2672.1735162596383,-2911.1462011911467,1.1829667747145869
2013-11-12,Tuesday,11,4,2013,46,11940.59,401.0,3539.0,14619.471479452055,2976.3203442620716,-5655.2018237141265,1.203586042658611
2013-11-13,Wednesday,11,4,2013,46,18059.62,685.0,5998.0,14623.864630136986,1208.8212777207436,2226.934092142269,1.0826608634785633
2013-11-14,Thursday,11,4,2013,46,11793.67,472.0,3918.0,14630.513452054793,1894.7434128513144,-4731.586864906107,1.1295062828150577
2013-11-15,Friday,11,4,2013,46,15348.44,565.0,5319.0,14632.359890410957,2085.117529447654,-1369.03741985861,1.1425004267981473
2013-11-16,Saturday,11,4,2013,46,26579.49,931.0,8314.0,14637.448082191782,1635.0323772391637,10307.009540569055,1.1117020103544126
2013-11-17,Sunday,11,4,2013,46,0.0,0.0,0.0,14611.586027397261,-12482.082196602703,-2129.503830794558,0.1457407722064983
2013-11-18,Monday,11,4,2013,47,25311.87,974.0,9132.0,14661.37394520548,2682.544303638725,7967.951751155794,1.1829667747145869
2013-11-19,Tuesday,11,4,2013,47,12992.65,510.0,4706.0,14636.825835616437,2979.8534489564663,-4624.029284572904,1.203586042658611
2013-11-20,Wednesday,11,4,2013,47,22755.72,769.0,6768.0,14632.511287671234,1209.536017898728,6913.672694430039,1.0826608634785633
2013-11-21,Thursday,11,4,2013,47,16719.76,593.0,5687.0,14607.138273972601,1891.7161804277498,220.9055455996472,1.1295062828150577
2013-11-22,Friday,11,4,2013,47,9050.06,322.0,2981.0,14598.71394520548,2080.3229678958464,-7628.976913101327,1.1425004267981473
2013-11-23,Saturday,11,4,2013,47,8830.5,404.0,3518.0,14600.43076712329,1630.8974687280904,-7400.82823585138,1.1117020103544126
2013-11-24,Sunday,11,4,2013,47,0.0,0.0,0.0,14540.67290410959,-12421.504006662552,-2119.168897447038,0.1457407722064983
2013-11-25,Monday,11,4,2013,48,19380.12,764.0,6773.0,14607.031753424657,2672.601488077666,2100.486758497676,1.1829667747145869
2013-11-26,Tuesday,11,4,2013,48,19616.28,616.0,5387.0,14604.657205479452,2973.304364849129,2038.3184296714176,1.203586042658611
2013-11-27,Wednesday,11,4,2013,48,17027.32,739.0,6336.0,14583.764191780823,1205.5065408603543,1238.0492673588221,1.0826608634785633
2013-11-28,Thursday,11,4,2013,48,16956.31,540.0,5153.0,14573.096109589042,1887.3075062594557,495.90638415150397,1.1295062828150577
2013-11-29,Friday,11,4,2013,48,23212.64,777.0,7487.0,14546.671506849314,2072.9068982184763,6593.061594932209,1.1425004267981473
2013-11-30,Saturday,11,4,2013,48,14330.88,532.0,4854.0,14534.492684931505,1623.5320523883536,-1827.1447373198596,1.1117020103544126
2013-12-01,Sunday,12,4,2013,48,0.0,0.0,0.0,14473.836383561642,-12364.408292230857,-2109.428091330785,0.1457407722064983
2013-12-02,Monday,12,4,2013,49,28751.41,1097.0,10158.0,14512.96115068493,2655.3896932989214,11583.059156016148,1.1829667747145869
2013-12-03,Tuesday,12,4,2013,49,18745.51,677.0,6242.0,14465.470383561642,2944.967870584653,1335.0717458537033,1.203586042658611
2013-12-04,Wednesday,12,4,2013,49,17713.94,684.0,5983.0,14450.928876712329,1194.5262590163456,2068.484864271324,1.0826608634785633
2013-12-05,Thursday,12,4,2013,49,14581.26,612.0,5494.0,14457.728794520548,1872.3667141265817,-1748.8355086471295,1.1295062828150577
2013-12-06,Friday,12,4,2013,49,13606.04,534.0,4798.0,14480.794383561644,2063.5193800337493,-2938.2737635953927,1.1425004267981473
2013-12-07,Saturday,12,4,2013,49,24639.67,858.0,7672.0,14483.190328767125,1617.8014760688743,8538.678195163999,1.1117020103544126
2013-12-08,Sunday,12,4,2013,49,0.0,0.0,0.0,14432.51095890411,-12329.105666874675,-2103.4052920294343,0.1457407722064983
2013-12-09,Monday,12,4,2013,50,24372.33,888.0,7899.0,14484.506849315068,2650.1835015505208,7237.639649134413,1.1829667747145869
2013-12-10,Tuesday,12,4,2013,50,21085.82,755.0,6779.0,14485.101698630137,2948.964532331632,3651.753769038231,1.203586042658611
2013-12-11,Wednesday,12,4,2013,50,17910.83,663.0,6019.0,14497.348684931505,1198.363360446252,2215.1179546222447,1.0826608634785633
2013-12-12,Thursday,12,4,2013,50,16500.02,617.0,5603.0,14477.226575342465,1874.8917992439708,147.90162541356426,1.1295062828150577
2013-12-13,Friday,12,4,2013,50,26131.83,957.0,8520.0,14616.643616438356,2082.8779536988814,9432.308429862765,1.1425004267981473
2013-12-14,Saturday,12,4,2013,50,25288.7,688.0,6062.0,14621.261041095888,1633.2242522070628,9034.21470669705,1.1117020103544126
2013-12-15,Sunday,12,4,2013,50,0.0,0.0,0.0,14589.29912328767,-12463.043403108137,-2126.2557201795335,0.1457407722064983
2013-12-16,Monday,12,4,2013,51,9929.09,484.0,3940.0,14634.57991780822,2677.641886864234,-7383.131804672454,1.1829667747145869
2013-12-17,Tuesday,12,4,2013,51,13422.13,511.0,4511.0,14629.426986301369,2978.347146504184,-4185.644132805553,1.203586042658611
2013-12-18,Wednesday,12,4,2013,51,24909.46,804.0,7274.0,14651.267068493153,1211.0863869366824,9047.106544570164,1.0826608634785633
2013-12-19,Thursday,12,4,2013,51,21043.18,843.0,7366.0,14641.48397260274,1896.1641641880253,4505.531863209235,1.1295062828150577
2013-12-20,Friday,12,4,2013,51,15709.1,522.0,4908.0,14677.26835616438,2091.517004984367,-1059.6853611487472,1.1425004267981473
2013-12-21,Saturday,12,4,2013,51,19213.97,759.0,6928.0,14675.653753424654,1639.3000275228153,2899.0162190525316,1.1117020103544126
2013-12-22,Sunday,12,4,2013,51,0.0,0.0,0.0,14608.087643835615,-12479.093670162807,-2128.9939736728084,0.1457407722064983
2013-12-23,Monday,12,4,2013,52,27571.18,994.0,9191.0,14657.046794520547,2681.752578834199,10232.380626645254,1.1829667747145869
2013-12-24,Tuesday,12,4,2013,52,16568.81,619.0,5547.0,14651.272246575343,2982.79453659421,-1065.256783169552,1.203586042658611
2013-12-25,Wednesday,12,4,2013,52,17472.16,678.0,6210.0,14624.413150684932,1208.8666189028725,1638.8802304121957,1.0826608634785633
2013-12-26,Thursday,12,4,2013,52,18491.45,668.0,6700.0,14638.420246575342,1895.7673924186531,1957.2623610060052,1.1295062828150577
2013-12-27,Friday,12,4,2013,52,16129.74,542.0,5454.0,14617.429808219178,2082.989986363194,-570.6797945823723,1.1425004267981473
2013-12-28,Saturday,12,4,2013,52,29822.88,934.0,8406.0,14622.497698630137,1633.3623893397585,13567.019912030106,1.1117020103544126
2013-12-29,Sunday,12,4,2013,52,0.0,0.0,0.0,14585.528821917807,-12459.82258837137,-2125.706233546438,0.1457407722064983
2013-12-30,Monday,12,4,2013,1,21845.73,731.0,6680.0,14650.55797260274,2680.5653400162005,4514.606687381058,1.1829667747145869
2013-12-31,Tuesday,12,4,2013,1,13925.4,549.0,4673.0,14646.55887671233,2981.8349602762128,-3702.993836988543,1.203586042658611
2014-01-01,Wednesday,1,1,2014,1,16437.45,491.0,4673.0,14672.365123287673,1212.8303703637155,552.2545063486125,1.0826608634785633
2014-01-02,Thursday,1,1,2014,1,11037.93,437.0,3800.0,14664.68690410959,1899.1690895978898,-5525.92599370748,1.1295062828150577
2014-01-03,Friday,1,1,2014,1,14911.95,481.0,4459.0,14650.126712328767,2087.6493091537886,-1825.826021482555,1.1425004267981473
2014-01-04,Saturday,1,1,2014,1,7161.21,302.0,2750.0,14658.261972602737,1637.357330641364,-9134.409303244101,1.1117020103544126
2014-01-05,Sunday,1,1,2014,1,0.0,0.0,0.0,14603.848465753423,-12475.472313167833,-2128.37615258559,0.1457407722064983
2014-01-06,Monday,1,1,2014,2,22416.32,762.0,7028.0,14651.302575342464,2680.7015775779314,5084.315847079604,1.1829667747145869
2014-01-07,Tuesday,1,1,2014,2,12494.35,506.0,4327.0,14638.489698630136,2980.192188242951,-5124.331886873086,1.203586042658611
2014-01-08,Wednesday,1,1,2014,2,12456.21,444.0,3912.0,14650.822712328767,1211.0496560724423,-3405.66236840121,1.0826608634785633
2014-01-09,Thursday,1,1,2014,2,16942.78,633.0,5765.0,14669.5361369863,1899.7970957222572,373.44676729144135,1.1295062828150577
2014-01-10,Friday,1,1,2014,2,18614.5,644.0,5632.0,14682.090438356165,2092.2041537547516,1840.2054078890837,1.1425004267981473
2014-01-11,Saturday,1,1,2014,2,8142.34,349.0,2868.0,14695.011205479452,1641.4622938326754,-8194.133499312127,1.1117020103544126
2014-01-12,Sunday,1,1,2014,2,0.0,0.0,0.0,14614.355369863013,-12484.447932958992,-2129.907436904021,0.1457407722064983
2014-01-13,Monday,1,1,2014,3,11503.29,439.0,3919.0,14658.857342465753,2682.0838489521993,-5837.651191417952,1.1829667747145869
2014-01-14,Tuesday,1,1,2014,3,15722.02,601.0,5629.0,14635.118493150685,2979.5058578604007,-1892.6043510110853,1.203586042658611
2014-01-15,Wednesday,1,1,2014,3,15568.63,506.0,4759.0,14631.347643835616,1209.4398300944943,-272.15747393011065,1.0826608634785633
2014-01-16,Thursday,1,1,2014,3,8259.45,315.0,2689.0,14618.595534246575,1893.1999676170767,-8252.34550186365,1.1295062828150577
2014-01-17,Friday,1,1,2014,3,9918.72,390.0,3292.0,14644.750547945207,2086.883203434594,-6812.913751379801,1.1425004267981473
2014-01-18,Saturday,1,1,2014,3,9360.57,297.0,2778.0,14617.812794520547,1632.8390761323994,-6890.081870652946,1.1117020103544126
2014-01-19,Sunday,1,1,2014,3,0.0,0.0,0.0,14575.091890410959,-12450.906743321795,-2124.1851470891634,0.1457407722064983
2014-01-20,Monday,1,1,2014,4,19640.49,670.0,5997.0,14610.83693150685,2673.29770923858,2356.3553592545713,1.1829667747145869
2014-01-21,Tuesday,1,1,2014,4,14281.62,595.0,5009.0,14590.862383561645,2970.4959316457025,-3279.738315207347,1.203586042658611
2014-01-22,Wednesday,1,1,2014,4,10170.47,376.0,3570.0,14574.124931506849,1204.709751282813,-5608.364682789663,1.0826608634785633
2014-01-23,Thursday,1,1,2014,4,18185.84,632.0,5702.0,14595.933178082192,1890.2650501103965,1699.6417718074115,1.1295062828150577
2014-01-24,Friday,1,1,2014,4,16350.97,640.0,5673.0,14588.81509589041,2078.912377643638,-316.7574735340486,1.1425004267981473
2014-01-25,Saturday,1,1,2014,4,15388.74,520.0,5110.0,14606.217643835615,1631.5438744905302,-849.021518326145,1.1117020103544126
2014-01-26,Sunday,1,1,2014,4,0.0,0.0,0.0,14562.628301369863,-12440.259607372012,-2122.3686939978506,0.1457407722064983
2014-01-27,Monday,1,1,2014,5,14647.64,398.0,3756.0,14622.08895890411,2675.356456400457,-2649.805415304568,1.1829667747145869
