product_id,product_name,category,avg_unit_price,trading_days,avg_daily_demand,std_daily_demand,cv,safety_stock,reorder_point,eoq,max_stock,annual_demand,orders_per_year,annual_holding_cost,annual_ordering_cost,total_annual_cost,avg_daily_forecast,forecast_annual,forecast_rop,forecast_eoq,stockout_risk
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,General,1.47,205,9.317,10.154,1.09,44.2,109.4,1074.7,1184.1,3400.7,3.2,158.21,158.21,316.43,,,109.4,1075.5,High
84559A,3D SHEET OF DOG STICKERS,General,0.85,92,9.315,9.534,1.024,41.5,106.7,1413.8,1520.5,3400.1,2.4,120.25,120.25,240.49,,,106.7,1414.2,High
21407,Unknown,General,4.2,226,9.314,9.495,1.019,41.3,106.5,636.3,742.8,3399.7,5.3,267.14,267.14,534.28,,,106.5,636.2,High
20961,STRAWBERRY BATH SPONGE ,General,1.29,240,9.312,11.551,1.24,50.3,115.5,1147.3,1262.8,3399.1,3.0,148.13,148.13,296.27,,,115.5,1147.8,High
21922,UNION STRIPE WITH FRINGE  HAMMOCK,General,7.83,309,9.311,11.649,1.251,50.7,115.9,465.8,581.7,3398.4,7.3,364.76,364.76,729.52,,,115.9,465.8,High
84465,Unknown,General,2.94,29,9.31,15.87,1.705,69.1,134.2,760.6,894.9,3398.3,4.5,223.39,223.39,446.77,,,134.3,760.2,Critical
84663A,Unknown,General,2.02,58,9.31,11.831,1.271,51.5,116.7,916.8,1033.5,3398.3,3.7,185.33,185.33,370.67,,,116.7,917.1,High
21947,SET OF 6 HEART CHOPSTICKS,General,1.36,167,9.305,8.217,0.883,35.8,100.9,1115.6,1216.5,3396.5,3.0,152.22,152.22,304.44,,,100.9,1117.5,Medium
22676,FRENCH BLUE METAL DOOR SIGN 1,General,1.25,296,9.301,8.112,0.872,35.3,100.4,1165.9,1266.3,3394.7,2.9,145.59,145.59,291.17,,,100.4,1165.3,Medium
90151,SILVER/NATURAL SHELL NECKLACE,General,8.34,10,9.3,14.515,1.561,63.2,128.3,451.0,579.3,3394.5,7.5,376.34,376.34,752.69,,,128.3,451.1,Critical
22448,PIN CUSHION BABUSHKA RED,General,2.8,70,9.3,9.899,1.064,43.1,108.2,778.8,886.9,3394.5,4.4,217.94,217.94,435.89,,,108.2,778.6,High
22858,EASTER TIN KEEPSAKE,General,1.64,253,9.296,12.322,1.325,53.6,118.7,1016.6,1135.3,3393.2,3.3,166.89,166.89,333.77,,,118.7,1017.1,High
22332,SKULLS PARTY BAG + STICKER SET,General,1.65,234,9.295,8.988,0.967,39.1,104.2,1014.1,1118.3,3392.6,3.3,167.28,167.28,334.55,,,104.2,1013.9,Medium
17012A,Unknown,General,0.86,51,9.294,8.07,0.868,35.1,100.2,1408.2,1508.4,3392.4,2.4,120.45,120.45,240.89,,,100.2,1404.4,Medium
23128,DOLLCRAFT BOY JEAN-PAUL ,General,4.95,280,9.293,9.881,1.063,43.0,108.1,585.4,693.5,3391.9,5.8,289.7,289.7,579.4,,,108.1,585.3,High
22365,DOORMAT RESPECTABLE HOUSE,General,7.86,304,9.293,10.452,1.125,45.5,110.5,464.5,575.0,3391.9,7.3,365.11,365.11,730.23,,,110.6,464.5,High
85130C,BEADED CRYSTAL HEART BLUE  LARGE,General,0.95,99,9.293,9.503,1.023,41.4,106.4,1337.9,1444.3,3391.9,2.5,126.76,126.76,253.52,,,106.5,1336.1,High
22318,FIVE HEART HANGING DECORATION,General,2.95,226,9.292,9.11,0.98,39.7,104.7,758.1,862.8,3391.6,4.5,223.68,223.68,447.36,,,104.7,758.2,Medium
47567B,TEA TIME KITCHEN APRON,General,6.05,271,9.292,11.614,1.25,50.5,115.6,529.5,645.1,3391.4,6.4,320.27,320.27,640.53,,,115.5,529.4,High
22990,COTTON APRON PANTRY DESIGN,General,4.58,318,9.289,10.722,1.154,46.7,111.7,608.6,720.3,3390.6,5.6,278.57,278.57,557.14,,,111.7,608.4,High
23130,MISELTOE HEART WREATH ,General,4.25,324,9.287,8.933,0.962,38.9,103.9,631.8,735.7,3389.8,5.4,268.28,268.28,536.55,,,103.9,631.5,Medium
84800S,SMALL WHITE/PINK ROSE ART FLOWER,General,1.2,21,9.286,11.181,1.204,48.7,113.7,1189.1,1302.7,3389.3,2.9,142.52,142.52,285.04,,,113.7,1188.4,High
21062,PARTY INVITES SPACEMAN,General,0.85,119,9.286,8.684,0.935,37.8,102.8,1411.0,1513.7,3389.3,2.4,120.11,120.11,240.21,,,102.8,1412.0,Medium
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,General,0.86,266,9.286,8.917,0.96,38.8,103.8,1402.0,1505.8,3389.3,2.4,120.87,120.87,241.75,,,103.8,1403.8,Medium
22118,JOY WOODEN BLOCK LETTERS,General,3.64,209,9.282,10.625,1.145,46.2,111.2,682.3,793.5,3388.0,5.0,248.3,248.3,496.59,,,111.2,682.2,High
23102,SILVER HEARTS TABLE DECORATION,General,0.83,190,9.279,7.721,0.832,33.6,98.6,1432.2,1530.8,3386.8,2.4,118.23,118.23,236.47,,,98.6,1428.4,Medium
20748,Unknown,General,12.69,97,9.278,10.248,1.104,44.6,109.5,365.2,474.8,3386.6,9.3,463.63,463.63,927.26,,,109.5,365.3,High
22841,ROUND CAKE TIN VINTAGE GREEN,General,7.81,397,9.277,10.241,1.104,44.6,109.5,465.5,575.0,3386.1,7.3,363.71,363.71,727.43,,,109.5,465.6,High
21626,VINTAGE UNION JACK PENNANT,General,1.95,146,9.274,9.439,1.018,41.1,106.0,932.4,1038.4,3385.0,3.6,181.52,181.52,363.05,,,106.0,931.6,High
22132,RED LOVE HEART SHAPE CUP,General,0.87,181,9.271,9.403,1.014,40.9,105.8,1394.5,1500.3,3383.8,2.4,121.33,121.33,242.65,,,105.8,1394.5,High
22931,BAKING MOULD HEART WHITE CHOCOLATE,General,2.54,263,9.27,10.813,1.166,47.1,111.9,816.7,928.6,3383.5,4.1,207.16,207.16,414.32,,,112.0,816.1,High
22472,TV DINNER TRAY DOLLY GIRL,General,4.32,205,9.268,9.014,0.973,39.2,104.1,625.5,729.6,3382.9,5.4,270.44,270.44,540.87,,,104.1,625.7,Medium
22274,FELTCRAFT DOLL EMILY,General,3.0,419,9.267,10.588,1.142,46.1,111.0,750.8,861.8,3382.6,4.5,225.25,225.25,450.5,,,111.0,750.8,High
84920,Unknown,General,3.76,64,9.266,9.417,1.016,41.0,105.8,670.6,776.5,3382.0,5.0,252.15,252.15,504.3,,,105.9,670.6,High
22233,JIGSAW RABBIT AND BIRDHOUSE,General,1.08,204,9.265,9.549,1.031,41.6,106.4,1250.6,1357.0,3381.6,2.7,135.2,135.2,270.4,,,106.5,1251.2,High
85067,Unknown,General,18.52,27,9.259,9.247,0.999,40.2,105.1,302.1,407.1,3379.6,11.2,559.42,559.42,1118.85,,,105.0,302.1,Medium
22176,amazon,General,2.95,143,9.259,9.896,1.069,43.1,107.9,757.4,865.3,3379.4,4.5,223.1,223.1,446.2,,,107.9,756.8,High
22829,Unknown,General,9.78,242,9.256,9.761,1.054,42.5,107.3,415.7,522.9,3378.5,8.1,406.4,406.4,812.8,,,107.3,415.6,High
21942,SKULLS DESIGN FLANNEL,General,0.8,55,9.255,10.198,1.102,44.4,109.2,1451.6,1560.8,3377.9,2.3,116.35,116.35,232.7,,,109.2,1453.0,High
85216,ASSORTED CAKES FRIDGE MAGNETS,General,0.65,16,9.25,9.037,0.977,39.3,104.1,1609.2,1713.3,3376.2,2.1,104.9,104.9,209.8,,,104.0,1611.5,Medium
84597B,damages,General,1.25,4,9.25,10.012,1.082,43.6,108.3,1162.1,1270.4,3376.2,2.9,145.26,145.26,290.53,,,108.3,1162.1,High
85032D,damaged,General,1.01,141,9.248,10.23,1.106,44.5,109.3,1295.4,1404.6,3375.6,2.6,130.3,130.3,260.59,,,109.2,1292.7,High
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,General,2.11,57,9.246,10.855,1.174,47.2,112.0,894.8,1006.7,3374.6,3.8,188.57,188.57,377.15,,,111.9,894.2,High
22061,LARGE CAKE STAND  HANGING STRAWBERY,General,8.21,297,9.242,10.56,1.143,46.0,110.7,453.3,563.9,3373.5,7.4,372.14,372.14,744.28,,,110.7,453.3,High
23324,RUSTIC STRAWBERRY JAM POT LARGE ,General,2.05,75,9.24,9.329,1.01,40.6,105.3,905.9,1011.2,3372.6,3.7,186.14,186.14,372.27,,,105.3,907.0,High
22474,SPACEBOY TV DINNER TRAY,General,4.2,217,9.24,10.599,1.147,46.1,110.8,633.9,744.7,3372.5,5.3,266.0,266.0,531.99,,,110.8,633.6,High
85032B,BLOSSOM IMAGES GIFT WRAP SET,General,0.81,218,9.239,9.659,1.046,42.0,106.7,1444.8,1551.5,3372.1,2.3,116.7,116.7,233.39,,,106.7,1442.8,High
22768,FAMILY PHOTO FRAME CORNICE,General,9.87,445,9.238,9.401,1.018,40.9,105.6,413.3,518.9,3371.9,8.2,407.95,407.95,815.9,,,105.6,413.3,High
84801B,Unknown,General,2.1,21,9.238,7.797,0.844,33.9,98.6,895.4,994.0,3371.9,3.8,188.29,188.29,376.58,,,98.6,896.0,Medium
22783,Unknown,General,16.15,63,9.238,11.16,1.208,48.6,113.2,323.1,436.4,3371.9,10.4,521.78,521.78,1043.55,,,113.3,323.1,High
22538,MINI JIGSAW GO TO THE FAIR,General,0.38,38,9.237,11.066,1.198,48.2,112.8,2102.6,2215.4,3371.4,1.6,80.17,80.17,160.35,,,112.9,2106.2,High
22251,BIRDHOUSE DECORATION MAGIC GARDEN,General,1.24,162,9.235,7.857,0.851,34.2,98.8,1165.0,1263.8,3370.6,2.9,144.66,144.66,289.33,,,98.8,1165.8,Medium
21695,SMALL SILVER FLOWER CANDLE POT,General,2.96,99,9.232,8.581,0.929,37.3,102.0,755.0,857.0,3369.8,4.5,223.17,223.17,446.33,,,101.9,754.5,Medium
44242A,LILAC FEATHERS CURTAIN,General,0.79,13,9.231,11.577,1.254,50.4,115.0,1456.0,1571.0,3369.2,2.3,115.7,115.7,231.4,,,115.0,1460.3,High
84531B,returned,General,0.72,79,9.228,7.105,0.77,30.9,95.5,1526.1,1621.6,3368.2,2.2,110.35,110.35,220.7,,,95.5,1529.4,Medium
22636,CHILDS BREAKFAST SET CIRCUS PARADE,General,8.42,361,9.227,9.585,1.039,41.7,106.3,447.3,553.6,3367.9,7.5,376.44,376.44,752.88,,,106.3,447.2,High
20659,ECONOMY LUGGAGE TAG,General,1.45,75,9.227,10.171,1.102,44.3,108.9,1077.7,1186.5,3367.7,3.1,156.25,156.25,312.5,,,108.9,1077.6,High
23336,EGG FRYING PAN PINK ,General,2.08,106,9.226,13.585,1.472,59.1,123.7,899.0,1022.7,3367.6,3.7,187.3,187.3,374.6,,,123.7,899.7,High
79066K,RETRO MOD TRAY,General,0.9,218,9.225,9.921,1.076,43.2,107.8,1369.8,1477.6,3367.0,2.5,122.9,122.9,245.8,,,107.8,1367.7,High
90200E,GREEN SWEETHEART BRACELET,General,4.19,67,9.224,8.345,0.905,36.3,100.9,633.7,734.6,3366.7,5.3,265.62,265.62,531.24,,,100.9,633.8,Medium
22887,NUMBER TILE VINTAGE FONT 8,General,1.65,18,9.222,9.997,1.084,43.5,108.1,1011.3,1119.4,3366.1,3.3,166.42,166.42,332.84,,,108.1,1010.0,High
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,General,4.25,18,9.222,8.371,0.908,36.4,101.0,629.1,730.1,3366.1,5.4,267.52,267.52,535.04,,,101.0,629.3,Medium
21632,Unknown,General,3.93,9,9.222,5.426,0.588,23.6,88.2,654.6,742.8,3366.1,5.1,257.11,257.11,514.22,,,88.2,654.4,Medium
72051S,Unknown,General,0.42,18,9.222,12.398,1.344,54.0,118.5,1992.6,2111.1,3366.1,1.7,84.46,84.46,168.93,,,118.6,2001.8,High
22820,GIFT BAG BIRTHDAY,General,0.66,109,9.22,9.503,1.031,41.4,105.9,1600.8,1706.7,3365.4,2.1,105.12,105.12,210.23,,,105.9,1596.7,High
20769,DAISY JOURNAL ,General,2.54,41,9.22,12.107,1.313,52.7,117.2,814.7,931.9,3365.1,4.1,206.53,206.53,413.06,,,117.2,813.9,High
21002,ROSE DU SUD DRAWSTRING BAG,General,4.25,23,9.217,10.808,1.173,47.0,111.6,628.8,740.4,3364.3,5.4,267.52,267.52,535.03,,,111.5,629.1,High
35004C,Unknown,General,5.28,148,9.216,16.407,1.78,71.4,135.9,564.7,700.6,3363.9,6.0,297.87,297.87,595.74,,,135.9,564.4,Critical
23013,GLASS APOTHECARY BOTTLE TONIC,General,3.91,312,9.212,8.332,0.905,36.3,100.7,655.3,756.1,3362.2,5.1,256.53,256.53,513.05,,,100.8,655.7,Medium
22260,FELT EGG COSY BLUE RABBIT ,General,0.85,82,9.207,8.626,0.937,37.5,102.0,1406.3,1508.3,3360.7,2.4,119.49,119.49,238.97,,,101.9,1406.0,Medium
22796,Not rcvd in 10/11/2010 delivery,General,9.91,425,9.205,9.824,1.067,42.8,107.2,411.7,518.9,3359.7,8.2,408.02,408.02,816.04,,,107.2,411.7,High
22248,DECORATION  PINK CHICK MAGIC GARDEN,General,0.84,79,9.203,8.85,0.962,38.5,102.9,1416.3,1519.2,3358.9,2.4,118.58,118.58,237.16,,,102.9,1414.0,Medium
79302M,Unknown,General,2.84,100,9.2,11.11,1.208,48.4,112.8,769.4,882.2,3358.0,4.4,218.22,218.22,436.43,,,112.8,768.9,High
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,General,2.93,25,9.2,11.888,1.292,51.7,116.1,757.0,873.2,3358.0,4.4,221.78,221.78,443.57,,,116.1,757.0,High
90098,NECKLACE+BRACELET PINK BUTTERFLY,General,2.52,10,9.2,14.18,1.541,61.7,126.1,816.4,942.5,3358.0,4.1,205.66,205.66,411.31,,,126.1,816.3,Critical
84849D,Unknown,General,1.69,231,9.199,11.807,1.284,51.4,115.8,996.0,1111.7,3357.7,3.4,168.57,168.57,337.13,,,115.8,996.7,High
21866,UNION JACK FLAG LUGGAGE TAG,General,1.3,251,9.199,9.854,1.071,42.9,107.3,1135.1,1242.4,3357.7,3.0,147.9,147.9,295.8,,,107.3,1136.4,High
85159B,"WHITE TEA,COFFEE,SUGAR JARS",General,2.29,141,9.199,9.063,0.985,39.4,103.8,856.9,960.8,3357.5,3.9,195.9,195.9,391.8,,,103.8,856.2,Medium
23509,MINI PLAYING CARDS FUN FAIR ,General,0.42,76,9.197,9.22,1.002,40.1,104.5,2000.8,2105.3,3357.0,1.7,83.89,83.89,167.79,,,104.5,1999.1,High
21688,mixed up,General,2.96,92,9.196,8.685,0.944,37.8,102.2,753.3,855.5,3356.4,4.5,222.77,222.77,445.55,,,102.2,753.0,Medium
35965,dotcom,General,1.37,82,9.195,8.22,0.894,35.8,100.1,1106.1,1206.3,3356.2,3.0,151.71,151.71,303.42,,,100.2,1106.7,Medium
22069,BROWN  PIRATE TREASURE CHEST ,General,1.2,103,9.194,9.383,1.021,40.8,105.2,1181.9,1287.1,3355.9,2.8,141.97,141.97,283.95,,,105.2,1182.5,High
70007,HI TEC ALPINE HAND WARMER,General,1.46,125,9.192,8.771,0.954,38.2,102.5,1073.0,1175.5,3355.1,3.1,156.34,156.34,312.69,,,102.5,1071.9,Medium
72128,COLUMBIAN CANDLE ROUND,General,0.83,64,9.188,10.899,1.186,47.4,111.7,1423.3,1535.1,3353.4,2.4,117.8,117.8,235.61,,,111.7,1421.3,High
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,General,2.05,196,9.184,8.278,0.901,36.0,100.3,904.4,1004.7,3352.0,3.7,185.32,185.32,370.65,,,100.3,904.2,Medium
23010,CIRCUS PARADE BABY GIFT SET,General,16.56,211,9.18,10.996,1.198,47.9,112.1,318.0,430.2,3350.7,10.5,526.78,526.78,1053.55,,,112.2,318.1,High
21926,RED/CREAM STRIPE CUSHION COVER ,General,1.25,89,9.18,8.337,0.908,36.3,100.5,1159.3,1259.9,3350.6,2.9,144.51,144.51,289.01,,,100.6,1157.7,Medium
22341,LOVE GARLAND PAINTED ZINC ,General,1.82,106,9.179,7.383,0.804,32.1,96.4,960.1,1056.5,3350.4,3.5,174.47,174.47,348.95,,,96.4,959.4,Medium
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,General,2.54,51,9.176,10.611,1.156,46.2,110.4,811.8,922.2,3349.4,4.1,206.3,206.3,412.59,,,110.4,812.0,High
22060,damaged,General,5.75,85,9.176,9.329,1.017,40.6,104.8,539.9,644.7,3349.4,6.2,310.18,310.18,620.36,,,104.8,539.7,High
84842,HELLO SAILOR BATHROOM SET,General,3.79,23,9.174,9.119,0.994,39.7,103.9,664.3,768.2,3348.5,5.0,252.04,252.04,504.09,,,103.9,664.6,Medium
23041,PAPER LANTERN 6 POINT SNOW STAR,General,4.14,144,9.174,9.795,1.068,42.6,106.8,635.7,742.5,3348.4,5.3,263.36,263.36,526.72,,,106.8,635.9,High
84580,MOUSE TOY WITH PINK T-SHIRT,General,3.78,282,9.174,10.014,1.092,43.6,107.8,665.2,773.0,3348.4,5.0,251.69,251.69,503.38,,,107.8,665.5,High
48129,DOORMAT TOPIARY,General,7.92,351,9.168,9.461,1.032,41.2,105.4,459.6,564.9,3346.4,7.3,364.07,364.07,728.14,,,105.4,459.6,High
46776B,WOVEN BERRIES CUSHION COVER ,General,4.91,24,9.167,10.659,1.163,46.4,110.6,583.7,694.2,3345.8,5.7,286.63,286.63,573.25,,,110.6,583.7,High
21637,Unknown,General,1.24,18,9.167,8.487,0.926,36.9,101.1,1162.6,1263.7,3345.8,2.9,143.9,143.9,287.8,,,101.1,1161.5,Medium
82613B,Unknown,General,1.08,99,9.162,8.215,0.897,35.8,99.9,1246.7,1346.6,3344.0,2.7,134.11,134.11,268.22,,,99.9,1244.2,Medium
22582,PACK OF 6 SWEETIE GIFT BOXES,General,2.56,158,9.158,8.954,0.978,39.0,103.1,808.5,911.5,3342.8,4.1,206.74,206.74,413.48,,,103.1,808.0,Medium
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,General,2.28,179,9.156,10.429,1.139,45.4,109.5,856.8,966.3,3342.1,3.9,195.03,195.03,390.05,,,109.5,856.1,High
22852,DOG BOWL VINTAGE CREAM,General,4.27,224,9.156,9.666,1.056,42.1,106.2,625.8,732.0,3342.0,5.3,267.03,267.03,534.05,,,106.2,625.6,High
84859C,wet?,General,1.94,32,9.156,7.721,0.843,33.6,97.7,929.0,1026.7,3342.0,3.6,179.88,179.88,359.75,,,97.7,928.1,Medium
22947,Unknown,General,11.05,194,9.149,9.249,1.011,40.3,104.3,388.8,493.1,3339.6,8.6,429.49,429.49,858.98,,,104.3,388.7,High
21773,DECORATIVE ROSE BATHROOM BOTTLE,General,1.13,138,9.145,11.629,1.272,50.6,114.6,1214.8,1329.4,3337.9,2.7,137.38,137.38,274.76,,,114.6,1215.3,High
84461,12 PINK HEN+CHICKS IN BASKET,General,2.56,35,9.143,8.792,0.962,38.3,102.3,807.8,910.0,3337.1,4.1,206.56,206.56,413.12,,,102.3,807.3,Medium
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,General,4.7,7,9.143,14.206,1.554,61.8,125.8,595.7,721.6,3337.1,5.6,280.08,280.08,560.17,,,125.8,595.8,Critical
20657,TROPICAL LUGGAGE TAG,General,1.23,63,9.143,9.002,0.985,39.2,103.2,1163.7,1266.8,3337.1,2.9,143.39,143.39,286.78,,,103.2,1164.7,Medium
22085,PAPER CHAIN KIT SKULLS ,General,2.94,148,9.142,9.914,1.084,43.1,107.1,752.7,859.9,3336.8,4.4,221.64,221.64,443.29,,,107.1,753.3,High
72807A,AMAZON,General,4.25,120,9.142,11.565,1.265,50.3,114.3,626.7,741.0,3336.7,5.3,266.22,266.22,532.44,,,114.3,626.5,High
20886,Unknown,General,1.94,186,9.14,11.141,1.219,48.5,112.5,927.9,1040.4,3336.0,3.6,179.75,179.75,359.5,,,112.5,927.3,High
21277,FRENCH STYLE EMBOSSED HEART CABINET,General,21.95,43,9.14,11.397,1.247,49.6,113.6,275.6,389.2,3335.9,12.1,605.13,605.13,1210.26,,,113.6,275.7,High
22414,DOORMAT NEIGHBOURHOOD WITCH ,General,7.73,187,9.139,9.659,1.057,42.0,106.0,464.6,570.6,3335.7,7.2,358.97,358.97,717.93,,,106.0,464.5,High
22822,CREAM WALL PLANTER HEART SHAPED,General,6.0,282,9.138,11.135,1.218,48.5,112.4,527.2,639.7,3335.5,6.3,316.32,316.32,632.64,,,112.5,527.2,High
21364,PEACE SMALL WOOD LETTERS,General,6.76,29,9.138,7.731,0.846,33.6,97.6,496.7,594.3,3335.3,6.7,335.74,335.74,671.49,,,97.6,496.7,Medium
85049C,ROMANTIC PINKS RIBBONS ,General,1.27,377,9.138,7.757,0.849,33.8,97.7,1147.7,1245.4,3335.3,2.9,145.31,145.31,290.61,,,97.8,1145.9,Medium
23560,SET OF 6 RIBBONS COUNTRY STYLE,General,2.85,52,9.135,9.842,1.077,42.8,106.8,764.5,871.3,3334.1,4.4,218.06,218.06,436.11,,,106.7,764.8,High
84706F,RED PEONY TABLE CLOCK,General,2.92,15,9.133,12.305,1.347,53.6,117.5,755.4,872.9,3333.7,4.4,220.64,220.64,441.28,,,117.5,755.5,High
23544,WALL ART MID CENTURY MODERN ,General,7.37,63,9.127,13.789,1.511,60.0,123.9,475.3,599.2,3331.3,7.0,350.45,350.45,700.89,,,123.9,475.4,Critical
22486,PLASMATRONIC LAMP,General,9.16,24,9.125,9.936,1.089,43.2,107.1,426.3,533.5,3330.6,7.8,390.61,390.61,781.22,,,107.1,426.4,High
84459A,PINK METAL CHICKEN HEART ,General,1.49,72,9.125,9.04,0.991,39.3,103.2,1058.0,1161.2,3330.6,3.1,157.41,157.41,314.82,,,103.2,1057.2,Medium
85129B,BEADED CRYSTAL HEART GREEN SMALL,General,1.43,48,9.125,12.215,1.339,53.2,117.0,1079.1,1196.2,3330.6,3.1,154.32,154.32,308.64,,,117.1,1079.1,High
35001G,HAND OPEN SHAPE GOLD,General,3.42,73,9.123,10.214,1.12,44.5,108.3,697.6,806.0,3330.0,4.8,238.66,238.66,477.32,,,108.4,697.7,High
21055,TOOL BOX SOFT TOY ,General,9.79,144,9.118,8.844,0.97,38.5,102.3,412.3,514.6,3328.1,8.1,403.62,403.62,807.24,,,102.3,412.3,Medium
85032A,ROMANTIC IMAGES GIFT WRAP SET,General,0.86,205,9.117,9.998,1.097,43.5,107.3,1387.1,1494.4,3327.7,2.4,119.96,119.96,239.91,,,107.3,1390.9,High
22434,BALLOON PUMP WITH 10 BALLOONS,General,2.0,245,9.114,10.543,1.157,45.9,109.7,912.6,1022.3,3326.7,3.6,182.27,182.27,364.54,,,109.7,912.0,High
23043,PAPER LANTERN 9 POINT HOLLY STAR L,General,6.24,70,9.114,8.003,0.878,34.8,98.6,516.3,615.0,3326.7,6.4,322.14,322.14,644.28,,,98.6,516.3,Medium
21658,Unknown,General,3.9,281,9.114,9.426,1.034,41.0,104.8,653.4,758.2,3326.6,5.1,254.55,254.55,509.1,,,104.8,653.1,High
23338,EGG FRYING PAN RED ,General,2.08,186,9.113,10.526,1.155,45.8,109.6,894.9,1004.5,3326.2,3.7,185.83,185.83,371.67,,,109.6,894.2,High
23567,EGG CUP HENRIETTA HEN PINK,General,1.26,37,9.108,8.471,0.93,36.9,100.6,1149.9,1250.6,3324.5,2.9,144.55,144.55,289.1,,,100.7,1148.6,Medium
22592,CARDHOLDER HOLLY WREATH METAL,General,3.8,209,9.105,8.526,0.936,37.1,100.8,661.6,762.4,3323.4,5.0,251.18,251.18,502.37,,,100.8,661.3,Medium
84218,Unknown,General,1.93,76,9.105,11.33,1.244,49.3,113.0,927.0,1040.0,3323.4,3.6,179.26,179.26,358.52,,,113.0,927.9,High
23575,SNACK TRAY PAISLEY PARK,General,1.93,76,9.105,9.822,1.079,42.7,106.5,928.1,1034.5,3323.4,3.6,179.05,179.05,358.11,,,106.4,927.9,High
85127,found,General,4.93,58,9.103,11.841,1.301,51.5,115.3,580.2,695.5,3322.8,5.7,286.33,286.33,572.66,,,115.2,580.5,High
22450,SILK PURSE BABUSHKA BLUE,General,3.35,117,9.103,9.025,0.992,39.3,103.0,704.0,807.0,3322.4,4.7,235.95,235.95,471.91,,,103.0,704.2,Medium
90048,GREEN WITH METAL BAG CHARM,General,4.92,10,9.1,11.426,1.256,49.7,113.4,581.2,694.7,3321.5,5.7,285.73,285.73,571.46,,,113.4,581.0,High
23347,I LOVE LONDON BEAKER,General,1.25,140,9.1,8.854,0.973,38.5,102.2,1152.2,1254.5,3321.5,2.9,144.13,144.13,288.27,,,102.2,1152.6,Medium
21401,BLUE PUDDING SPOON,General,0.15,125,9.088,9.395,1.034,40.9,104.5,3356.1,3460.6,3317.1,1.0,49.42,49.42,98.84,,,104.5,3325.2,High
21455,PAINTED YELLOW WOODEN DAISY,General,0.85,57,9.088,8.903,0.98,38.7,102.4,1399.0,1501.4,3317.0,2.4,118.55,118.55,237.1,,,102.3,1396.8,Medium
22208,WOOD STAMP SET THANK YOU,General,1.0,366,9.087,9.33,1.027,40.6,104.2,1290.5,1394.7,3316.9,2.6,128.51,128.51,257.03,,,104.2,1287.8,High
85169A,IVORY LOVE BIRD CANDLE,General,1.17,80,9.088,10.152,1.117,44.2,107.8,1189.8,1297.6,3316.9,2.8,139.39,139.39,278.78,,,107.8,1190.6,High
71270,PHOTO CLIP LINE,General,1.35,59,9.085,10.526,1.159,45.8,109.4,1107.2,1216.6,3315.9,3.0,149.75,149.75,299.5,,,109.4,1108.2,High
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",General,8.81,108,9.083,15.766,1.736,68.6,132.2,433.8,566.0,3315.4,7.6,382.1,382.1,764.2,,,132.2,433.8,Critical
10123C,Unknown,General,0.64,12,9.083,7.669,0.844,33.4,97.0,1607.3,1704.3,3315.4,2.1,103.14,103.14,206.27,,,97.0,1609.4,Medium
84880,Unknown,General,6.91,156,9.083,10.406,1.146,45.3,108.9,489.8,598.7,3315.4,6.8,338.42,338.42,676.84,,,108.9,489.8,High
22315,200 RED + WHITE BENDY STRAWS,General,1.25,262,9.08,12.044,1.326,52.4,116.0,1150.1,1266.1,3314.3,2.9,144.09,144.09,288.17,,,116.0,1151.4,High
23114,VINTAGE LEAF CHOPPING BOARD  ,General,4.9,88,9.08,9.598,1.057,41.8,105.3,581.4,686.8,3314.0,5.7,284.99,284.99,569.99,,,105.4,581.5,High
23452,HEART MINI PORTRAIT FRAME,General,1.94,139,9.079,7.996,0.881,34.8,98.4,924.7,1023.1,3313.9,3.6,179.19,179.19,358.37,,,98.4,924.2,Medium
84459B,Unknown,General,1.49,93,9.075,9.842,1.085,42.8,106.4,1053.4,1159.7,3312.5,3.1,157.23,157.23,314.47,,,106.3,1054.3,High
22072,RED RETROSPOT TEA CUP AND SAUCER ,General,3.08,311,9.071,7.965,0.878,34.7,98.2,733.5,831.6,3310.8,4.5,225.69,225.69,451.38,,,98.2,733.1,Medium
84509B,SET OF 4 FAIRY CAKE PLACEMATS,General,3.75,135,9.067,12.809,1.413,55.7,119.2,664.4,783.6,3309.3,5.0,249.05,249.05,498.11,,,119.2,664.3,High
23401,RUSTIC MIRROR WITH LACE HEART,General,6.03,107,9.065,11.951,1.318,52.0,115.5,523.9,639.3,3308.9,6.3,315.81,315.81,631.62,,,115.5,523.8,High
21973,Unknown,General,1.45,98,9.061,14.371,1.586,62.5,126.0,1068.7,1194.7,3307.3,3.1,154.74,154.74,309.48,,,125.9,1067.9,Critical
23107,WHITE HEARTS WIRE PLANT POT HOLDER,General,2.53,147,9.061,7.909,0.873,34.4,97.9,808.6,906.5,3307.3,4.1,204.51,204.51,409.02,,,97.8,808.5,Medium
