product_id,product_name,category,price_elasticity,elasticity_type,current_price,recommended_price,price_adjustment_pct,action,expected_revenue_lift_pct,estimated_profit_impact_pct,confidence,r_squared,is_significant,avg_daily_qty,interpretation
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,General,-1.7328,Highly Elastic,2.8799,2.1599,-25.0,LOWER_PRICE,18.32,7.33,MEDIUM,0.182,True,10.31,A 1% price increase leads to a 1.73% decrease in demand. Highly price-sensitive.
22915,sold as set on dotcom,General,-1.7251,Highly Elastic,0.385,0.2888,-25.0,LOWER_PRICE,18.13,7.25,LOW,0.0184,True,12.8,A 1% price increase leads to a 1.73% decrease in demand. Highly price-sensitive.
84915,HAND TOWEL PINK FLOWER AND DAISY,General,-1.725,Highly Elastic,3.7606,2.8205,-25.0,LOWER_PRICE,18.13,7.25,MEDIUM,0.2153,False,16.0,A 1% price increase leads to a 1.73% decrease in demand. Highly price-sensitive.
22757,LARGE RED BABUSHKA NOTEBOOK ,General,-1.7237,Highly Elastic,0.94,0.705,-25.0,LOWER_PRICE,18.09,7.24,LOW,0.0686,True,11.38,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
22647,CERAMIC LOVE HEART MONEY BANK,General,-1.7233,Highly Elastic,0.7477,0.5608,-25.0,LOWER_PRICE,18.08,7.23,MEDIUM,0.1835,True,11.27,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
51020B,adjust,General,-1.7233,Highly Elastic,0.9054,0.679,-25.0,LOWER_PRICE,18.08,7.23,MEDIUM,0.2274,True,12.0,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
22471,TV DINNER TRAY AIR HOSTESS ,General,-1.723,Highly Elastic,4.0211,3.0158,-25.0,LOWER_PRICE,18.08,7.23,LOW,0.0973,True,8.35,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
21876,POTTERING MUG,General,-1.7219,Highly Elastic,1.3843,1.0382,-25.0,LOWER_PRICE,18.05,7.22,LOW,0.0572,True,10.39,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
82599,Unknown,General,-1.7215,Highly Elastic,2.098,1.5735,-25.0,LOWER_PRICE,18.04,7.22,LOW,0.0029,False,9.32,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
21351,damaged,General,-1.7213,Highly Elastic,6.7038,5.0278,-25.0,LOWER_PRICE,18.03,7.21,LOW,0.0027,False,7.81,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
22704,WRAP RED APPLES ,General,-1.7206,Highly Elastic,0.4186,0.314,-25.0,LOWER_PRICE,18.01,7.2,LOW,0.0023,False,14.66,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
22420,LIPSTICK PEN BABY PINK,General,-1.7179,Highly Elastic,0.4722,0.3542,-25.0,LOWER_PRICE,17.95,7.18,LOW,0.0264,True,10.26,A 1% price increase leads to a 1.72% decrease in demand. Highly price-sensitive.
35953,FOLKART STAR CHRISTMAS DECORATIONS,General,-1.7117,Highly Elastic,0.5477,0.4108,-25.0,LOWER_PRICE,17.79,7.12,LOW,0.0748,True,14.44,A 1% price increase leads to a 1.71% decrease in demand. Highly price-sensitive.
84898F,Unknown,General,-1.7061,Highly Elastic,2.1063,1.5797,-25.0,LOWER_PRICE,17.65,7.06,LOW,0.0032,False,7.92,A 1% price increase leads to a 1.71% decrease in demand. Highly price-sensitive.
22360,GLASS JAR ENGLISH CONFECTIONERY,General,-1.7047,Highly Elastic,2.9774,2.233,-25.0,LOWER_PRICE,17.62,7.05,LOW,0.0075,False,9.02,A 1% price increase leads to a 1.7% decrease in demand. Highly price-sensitive.
22100,SKULLS SQUARE TISSUE BOX,General,-1.7029,Highly Elastic,0.6271,0.4703,-25.0,LOWER_PRICE,17.57,7.03,LOW,0.1147,True,12.42,A 1% price increase leads to a 1.7% decrease in demand. Highly price-sensitive.
23224,CHERUB HEART DECORATION GOLD,General,-1.7018,Highly Elastic,0.8731,0.6548,-25.0,LOWER_PRICE,17.54,7.02,LOW,0.0163,False,9.77,A 1% price increase leads to a 1.7% decrease in demand. Highly price-sensitive.
21205,MULTICOLOUR 3D BALLS GARLAND,General,-1.7007,Highly Elastic,2.5506,1.913,-25.0,LOWER_PRICE,17.52,7.01,LOW,0.0024,False,8.71,A 1% price increase leads to a 1.7% decrease in demand. Highly price-sensitive.
21399,Unknown,General,-1.6992,Highly Elastic,0.6077,0.4558,-25.0,LOWER_PRICE,17.48,6.99,LOW,0.1433,True,15.25,A 1% price increase leads to a 1.7% decrease in demand. Highly price-sensitive.
21773,DECORATIVE ROSE BATHROOM BOTTLE,General,-1.6879,Highly Elastic,1.1309,0.8482,-25.0,LOWER_PRICE,17.2,6.88,LOW,0.0696,True,9.14,A 1% price increase leads to a 1.69% decrease in demand. Highly price-sensitive.
22760,"TRAY, BREAKFAST IN BED",General,-1.6836,Highly Elastic,12.5964,9.4473,-25.0,LOWER_PRICE,17.09,6.84,LOW,0.0027,False,9.0,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
22059,CERAMIC STRAWBERRY DESIGN MUG,General,-1.6827,Highly Elastic,1.1192,0.8394,-25.0,LOWER_PRICE,17.07,6.83,LOW,0.0933,True,12.24,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
23242,TREASURE TIN BUFFALO BILL ,General,-1.6825,Highly Elastic,2.0725,1.5544,-25.0,LOWER_PRICE,17.06,6.82,LOW,0.0021,False,10.46,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
20655,QUEEN OF SKIES LUGGAGE TAG,General,-1.6821,Highly Elastic,1.3172,0.9879,-25.0,LOWER_PRICE,17.05,6.82,LOW,0.0182,False,8.62,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
23184,BULL DOG BOTTLE OPENER,General,-1.6809,Highly Elastic,5.0626,3.7969,-25.0,LOWER_PRICE,17.02,6.81,LOW,0.0109,True,10.08,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
22427,damages,General,-1.679,Highly Elastic,5.9119,4.4339,-25.0,LOWER_PRICE,16.98,6.79,LOW,0.0025,False,12.88,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
85186A,EASTER BUNNY GARLAND OF FLOWERS,General,-1.6778,Highly Elastic,0.4201,0.3151,-25.0,LOWER_PRICE,16.95,6.78,LOW,0.0034,False,10.35,A 1% price increase leads to a 1.68% decrease in demand. Highly price-sensitive.
22577,check,General,-1.674,Highly Elastic,0.4738,0.3553,-25.0,LOWER_PRICE,16.85,6.74,LOW,0.0546,True,17.15,A 1% price increase leads to a 1.67% decrease in demand. Highly price-sensitive.
23127,FELTCRAFT GIRL NICOLE KIT,General,-1.6724,Highly Elastic,5.0366,3.7774,-25.0,LOWER_PRICE,16.81,6.72,LOW,0.0062,False,10.34,A 1% price increase leads to a 1.67% decrease in demand. Highly price-sensitive.
21774,DECORATIVE CATS BATHROOM BOTTLE,General,-1.6708,Highly Elastic,1.2006,0.9004,-25.0,LOWER_PRICE,16.77,6.71,LOW,0.0321,False,10.09,A 1% price increase leads to a 1.67% decrease in demand. Highly price-sensitive.
22770,MIRROR CORNICE,General,-1.6708,Highly Elastic,14.941,11.2058,-25.0,LOWER_PRICE,16.77,6.71,LOW,0.0022,False,8.03,A 1% price increase leads to a 1.67% decrease in demand. Highly price-sensitive.
22495,SET OF 2 ROUND TINS CAMEMBERT ,General,-1.6707,Highly Elastic,2.3719,1.7789,-25.0,LOWER_PRICE,16.77,6.71,LOW,0.0813,True,8.95,A 1% price increase leads to a 1.67% decrease in demand. Highly price-sensitive.
23302,KNEELING MAT HOUSEWORK  DESIGN,General,-1.6686,Highly Elastic,1.4814,1.1111,-25.0,LOWER_PRICE,16.72,6.69,LOW,0.0302,True,11.34,A 1% price increase leads to a 1.67% decrease in demand. Highly price-sensitive.
21481,FAWN BLUE HOT WATER BOTTLE,General,-1.6642,Highly Elastic,3.3095,2.4821,-25.0,LOWER_PRICE,16.6,6.64,LOW,0.007,True,13.1,A 1% price increase leads to a 1.66% decrease in demand. Highly price-sensitive.
21744,check,General,-1.6616,Highly Elastic,3.2235,2.4176,-25.0,LOWER_PRICE,16.54,6.62,LOW,0.0248,True,9.9,A 1% price increase leads to a 1.66% decrease in demand. Highly price-sensitive.
21743,Unknown,General,-1.6597,Highly Elastic,2.9275,2.1956,-25.0,LOWER_PRICE,16.49,6.6,LOW,0.0034,False,8.74,A 1% price increase leads to a 1.66% decrease in demand. Highly price-sensitive.
22939,ADULT APRON APPLE DELIGHT,General,-1.6585,Highly Elastic,5.1822,3.8866,-25.0,LOWER_PRICE,16.46,6.58,LOW,0.014,False,9.51,A 1% price increase leads to a 1.66% decrease in demand. Highly price-sensitive.
22860,EASTER TIN CHICKS PINK DAISY,General,-1.6566,Highly Elastic,1.6486,1.2365,-25.0,LOWER_PRICE,16.42,6.57,LOW,0.0028,False,9.44,A 1% price increase leads to a 1.66% decrease in demand. Highly price-sensitive.
21098,had been put aside,General,-1.6536,Highly Elastic,1.3006,0.9754,-25.0,LOWER_PRICE,16.34,6.54,LOW,0.0116,True,12.34,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
22422,TOOTHPASTE TUBE PEN,General,-1.6526,Highly Elastic,0.5662,0.4247,-25.0,LOWER_PRICE,16.32,6.53,MEDIUM,0.1779,True,12.67,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
23485,BOTANICAL GARDENS WALL CLOCK ,General,-1.6516,Highly Elastic,24.4689,18.3517,-25.0,LOWER_PRICE,16.29,6.52,LOW,0.0031,False,9.91,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
22744,MAKE YOUR OWN MONSOON CARD KIT,General,-1.65,Highly Elastic,2.449,1.8367,-25.0,LOWER_PRICE,16.25,6.5,LOW,0.077,True,10.33,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
23137,ZINC WIRE SWEETHEART LETTER TRAY,General,-1.6497,Highly Elastic,2.8938,2.1704,-25.0,LOWER_PRICE,16.24,6.5,LOW,0.0889,False,10.74,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
21519,check,General,-1.6489,Highly Elastic,0.4178,0.3134,-25.0,LOWER_PRICE,16.22,6.49,LOW,0.0025,False,11.74,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
23575,SNACK TRAY PAISLEY PARK,General,-1.6483,Highly Elastic,1.9293,1.447,-25.0,LOWER_PRICE,16.21,6.48,LOW,0.0035,False,9.11,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
21528,DAIRY MAID TRADITIONAL TEAPOT ,General,-1.6471,Highly Elastic,6.9149,5.1862,-25.0,LOWER_PRICE,16.18,6.47,LOW,0.0027,False,7.98,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
23057,rusty throw away,General,-1.647,Highly Elastic,4.8735,3.6551,-25.0,LOWER_PRICE,16.18,6.47,LOW,0.0032,False,7.44,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
22068,BLACK PIRATE TREASURE CHEST,General,-1.6466,Highly Elastic,1.2018,0.9013,-25.0,LOWER_PRICE,16.17,6.47,LOW,0.1196,True,9.55,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
47580,TEA TIME DES TEA COSY,General,-1.6455,Highly Elastic,2.5285,1.8964,-25.0,LOWER_PRICE,16.14,6.46,LOW,0.0031,False,7.97,A 1% price increase leads to a 1.65% decrease in demand. Highly price-sensitive.
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,General,-1.6434,Highly Elastic,0.8167,0.6125,-25.0,LOWER_PRICE,16.09,6.44,LOW,0.0024,False,12.1,A 1% price increase leads to a 1.64% decrease in demand. Highly price-sensitive.
21288,Unknown,General,-1.638,Highly Elastic,2.921,2.1907,-25.0,LOWER_PRICE,15.95,6.38,LOW,0.0033,False,7.38,A 1% price increase leads to a 1.64% decrease in demand. Highly price-sensitive.
22071,SMALL WHITE RETROSPOT MUG IN BOX ,General,-1.6359,Highly Elastic,3.6093,2.707,-25.0,LOWER_PRICE,15.9,6.36,LOW,0.074,True,9.97,A 1% price increase leads to a 1.64% decrease in demand. Highly price-sensitive.
22031,BOTANICAL LAVENDER BIRTHDAY CARD,General,-1.6352,Highly Elastic,0.4465,0.3349,-25.0,LOWER_PRICE,15.88,6.35,LOW,0.0241,False,9.99,A 1% price increase leads to a 1.64% decrease in demand. Highly price-sensitive.
22580,ADVENT CALENDAR GINGHAM SACK,General,-1.6302,Highly Elastic,6.1236,4.5927,-25.0,LOWER_PRICE,15.76,6.3,LOW,0.0088,False,10.16,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,General,-1.6293,Highly Elastic,2.0023,1.5017,-25.0,LOWER_PRICE,15.73,6.29,LOW,0.1458,True,11.74,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,General,-1.6284,Highly Elastic,2.0978,1.5734,-25.0,LOWER_PRICE,15.71,6.28,LOW,0.0021,False,10.61,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
22074,6 RIBBONS SHIMMERING PINKS ,General,-1.6266,Highly Elastic,1.129,0.8468,-25.0,LOWER_PRICE,15.67,6.27,LOW,0.1308,True,10.57,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
17091J,VANILLA INCENSE IN TIN,General,-1.6264,Highly Elastic,0.6405,0.4804,-25.0,LOWER_PRICE,15.66,6.26,LOW,0.1042,True,12.14,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
23222,CHRISTMAS TREE HANGING GOLD,General,-1.6256,Highly Elastic,0.9125,0.6844,-25.0,LOWER_PRICE,15.64,6.26,LOW,0.0132,False,11.2,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
16216,LETTER SHAPE PENCIL SHARPENER,General,-1.6253,Highly Elastic,0.0867,0.065,-25.0,LOWER_PRICE,15.63,6.25,LOW,0.0776,True,33.96,A 1% price increase leads to a 1.63% decrease in demand. Highly price-sensitive.
22475,SKULL DESIGN TV DINNER TRAY,General,-1.6247,Highly Elastic,4.2674,3.2006,-25.0,LOWER_PRICE,15.62,6.25,LOW,0.0472,True,9.73,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
23122,PARTY CHARMS 50 PIECES,General,-1.6243,Highly Elastic,0.8228,0.6171,-25.0,LOWER_PRICE,15.61,6.24,LOW,0.0026,False,10.23,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
22813,PACK 3 BOXES BIRD PANETTONE ,General,-1.6231,Highly Elastic,2.0422,1.5316,-25.0,LOWER_PRICE,15.58,6.23,LOW,0.018,True,10.88,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
22408,MONEY BOX CONFECTIONERY DESIGN,General,-1.6221,Highly Elastic,1.0094,0.7571,-25.0,LOWER_PRICE,15.55,6.22,LOW,0.0698,True,8.04,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
84029G,Unknown,General,-1.6209,Highly Elastic,3.9215,2.9411,-25.0,LOWER_PRICE,15.52,6.21,LOW,0.0035,False,12.03,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
22990,COTTON APRON PANTRY DESIGN,General,-1.6208,Highly Elastic,4.5775,3.4331,-25.0,LOWER_PRICE,15.52,6.21,LOW,0.0192,True,9.29,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,General,-1.6164,Highly Elastic,0.4857,0.3643,-25.0,LOWER_PRICE,15.41,6.16,LOW,0.1001,True,14.37,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
22281,EASTER TREE YELLOW BIRDS,General,-1.6162,Highly Elastic,5.9308,4.4481,-25.0,LOWER_PRICE,15.41,6.16,LOW,0.0021,False,7.98,A 1% price increase leads to a 1.62% decrease in demand. Highly price-sensitive.
22070,SMALL RED RETROSPOT MUG IN BOX ,General,-1.613,Highly Elastic,3.7209,2.7907,-25.0,LOWER_PRICE,15.32,6.13,LOW,0.0853,True,10.65,A 1% price increase leads to a 1.61% decrease in demand. Highly price-sensitive.
35809B,ENAMEL BLUE RIM TEA CONTAINER,General,-1.6118,Highly Elastic,1.6571,1.2428,-25.0,LOWER_PRICE,15.29,6.12,LOW,0.117,False,5.65,A 1% price increase leads to a 1.61% decrease in demand. Highly price-sensitive.
22119,PEACE WOODEN BLOCK LETTERS,General,-1.6096,Highly Elastic,5.2578,3.9433,-25.0,LOWER_PRICE,15.24,6.1,LOW,0.0867,True,9.79,A 1% price increase leads to a 1.61% decrease in demand. Highly price-sensitive.
23408,PHOTO FRAME LINEN AND LACE SMALL,General,-1.6078,Highly Elastic,2.0854,1.564,-25.0,LOWER_PRICE,15.19,6.08,LOW,0.0019,False,11.49,A 1% price increase leads to a 1.61% decrease in demand. Highly price-sensitive.
23510,MINI PLAYING CARDS GYMKHANA,General,-1.6072,Highly Elastic,0.4196,0.3147,-25.0,LOWER_PRICE,15.18,6.07,LOW,0.0019,False,12.99,A 1% price increase leads to a 1.61% decrease in demand. Highly price-sensitive.
23004,TRAVEL CARD WALLET PANTRY,General,-1.606,Highly Elastic,0.4287,0.3215,-25.0,LOWER_PRICE,15.15,6.06,LOW,0.0077,False,11.56,A 1% price increase leads to a 1.61% decrease in demand. Highly price-sensitive.
85132C,damages,General,-1.6049,Highly Elastic,2.2641,1.6981,-25.0,LOWER_PRICE,15.12,6.05,LOW,0.046,True,12.53,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
23337,EGG FRYING PAN MINT ,General,-1.6045,Highly Elastic,2.0845,1.5634,-25.0,LOWER_PRICE,15.11,6.04,LOW,0.0019,False,9.62,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
22747,POPPY'S PLAYHOUSE BATHROOM,General,-1.6011,Highly Elastic,2.0861,1.5646,-25.0,LOWER_PRICE,15.03,6.01,LOW,0.0023,False,9.46,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
90214P,"LETTER ""P"" BLING KEY RING",General,-1.601,Highly Elastic,0.6877,0.5158,-25.0,LOWER_PRICE,15.02,6.01,MEDIUM,0.1814,True,11.73,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
22350,ILLUSTRATED CAT BOWL ,General,-1.5998,Highly Elastic,2.5455,1.9091,-25.0,LOWER_PRICE,15.0,6.0,LOW,0.0015,False,9.83,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
22796,Not rcvd in 10/11/2010 delivery,General,-1.5974,Highly Elastic,9.9103,7.4327,-25.0,LOWER_PRICE,14.93,5.97,LOW,0.0025,False,9.2,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
81950V,Unknown,General,-1.5964,Highly Elastic,0.6667,0.5,-25.0,LOWER_PRICE,14.91,5.96,MEDIUM,0.2509,False,5.47,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,General,-1.5961,Highly Elastic,1.4721,1.1041,-25.0,LOWER_PRICE,14.9,5.96,LOW,0.0523,True,9.32,A 1% price increase leads to a 1.6% decrease in demand. Highly price-sensitive.
21465,PINK FLOWER CROCHET FOOD COVER,General,-1.5943,Highly Elastic,3.8985,2.9239,-25.0,LOWER_PRICE,14.86,5.94,LOW,0.0128,False,8.07,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
20658,Unknown,General,-1.594,Highly Elastic,1.2502,0.9376,-25.0,LOWER_PRICE,14.85,5.94,LOW,0.0023,False,8.74,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
23103,JINGLE BELL HEART DECORATION,General,-1.5926,Highly Elastic,1.6492,1.2369,-25.0,LOWER_PRICE,14.82,5.93,LOW,0.0017,False,13.11,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
23138,SINGLE WIRE HOOK IVORY HEART,General,-1.5924,Highly Elastic,1.443,1.0823,-25.0,LOWER_PRICE,14.81,5.92,LOW,0.0023,False,10.66,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
21620,Unknown,General,-1.5897,Highly Elastic,1.9829,1.4872,-25.0,LOWER_PRICE,14.74,5.9,LOW,0.0982,True,10.04,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
22131,FOOD CONTAINER SET 3 LOVE HEART ,General,-1.5881,Highly Elastic,2.0009,1.5007,-25.0,LOWER_PRICE,14.7,5.88,LOW,0.007,False,10.88,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
23093,SMALL PARISIENNE HEART PHOTO FRAME ,General,-1.5866,Highly Elastic,2.4774,1.858,-25.0,LOWER_PRICE,14.67,5.87,LOW,0.0028,False,9.61,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
22271,check,General,-1.5855,Highly Elastic,2.9616,2.2212,-25.0,LOWER_PRICE,14.64,5.86,LOW,0.0022,False,10.91,A 1% price increase leads to a 1.59% decrease in demand. Highly price-sensitive.
21714,CITRONELLA CANDLE GARDEN POT,General,-1.5841,Highly Elastic,1.2522,0.9391,-25.0,LOWER_PRICE,14.6,5.84,LOW,0.0024,False,10.24,A 1% price increase leads to a 1.58% decrease in demand. Highly price-sensitive.
85035B,check,General,-1.5815,Highly Elastic,3.6147,2.711,-25.0,LOWER_PRICE,14.54,5.82,LOW,0.0905,True,8.72,A 1% price increase leads to a 1.58% decrease in demand. Highly price-sensitive.
72802A,Had been put aside.,General,-1.5788,Highly Elastic,4.3971,3.2978,-25.0,LOWER_PRICE,14.47,5.79,LOW,0.0115,False,8.61,A 1% price increase leads to a 1.58% decrease in demand. Highly price-sensitive.
23147,SINGLE ANTIQUE ROSE HOOK IVORY,General,-1.5771,Highly Elastic,1.4479,1.0859,-25.0,LOWER_PRICE,14.43,5.77,LOW,0.0026,False,9.95,A 1% price increase leads to a 1.58% decrease in demand. Highly price-sensitive.
23371,SET 36 COLOUR PENCILS SPACEBOY ,General,-1.5757,Highly Elastic,1.2451,0.9338,-25.0,LOWER_PRICE,14.39,5.76,LOW,0.0023,False,9.95,A 1% price increase leads to a 1.58% decrease in demand. Highly price-sensitive.
20707,CRAZY DAISY HEART DECORATION,General,-1.5736,Highly Elastic,1.4312,1.0734,-25.0,LOWER_PRICE,14.34,5.74,LOW,0.0327,False,8.31,A 1% price increase leads to a 1.57% decrease in demand. Highly price-sensitive.
21883,STARS GIFT TAPE ,General,-1.572,Highly Elastic,0.5685,0.4264,-25.0,LOWER_PRICE,14.3,5.72,LOW,0.0528,True,11.92,A 1% price increase leads to a 1.57% decrease in demand. Highly price-sensitive.
21980,PACK OF 12 RED RETROSPOT TISSUES ,General,-1.5713,Highly Elastic,0.3235,0.2426,-25.0,LOWER_PRICE,14.28,5.71,LOW,0.0064,False,16.94,A 1% price increase leads to a 1.57% decrease in demand. Highly price-sensitive.
84660B,BLACK STITCHED WALL CLOCK,General,-1.5702,Highly Elastic,1.4169,1.0627,-25.0,LOWER_PRICE,14.26,5.7,LOW,0.1105,True,9.89,A 1% price increase leads to a 1.57% decrease in demand. Highly price-sensitive.
22754,SMALL RED BABUSHKA NOTEBOOK ,General,-1.5691,Highly Elastic,0.6473,0.4855,-25.0,LOWER_PRICE,14.23,5.69,LOW,0.0804,True,11.78,A 1% price increase leads to a 1.57% decrease in demand. Highly price-sensitive.
22163,Unknown,General,-1.5675,Highly Elastic,1.5884,1.1913,-25.0,LOWER_PRICE,14.19,5.68,MEDIUM,0.1864,True,10.25,A 1% price increase leads to a 1.57% decrease in demand. Highly price-sensitive.
